id,nivel,nombre,turno,domicilio,colonia,alcaldia,sostenimiento,ubicacion,lat,lon,coordenadas
762,Primaria,INSTITUTO MONTINI,MATUTINO,LOS JUAREZ NUM 31,SAN JOSE INSURGENTES,BENITO JUAREZ,Particular,"LOS JUAREZ NUM 31, SAN JOSE INSURGENTES, BENITO JUAREZ",19.3704856,-99.1866389,"19.3704856,-99.1866389"
763,Primaria,ELISA MARGARITA BERRUECOS,MATUTINO,AV 2 NO 46,SAN PEDRO DE LOS PINOS,BENITO JUAREZ,Particular,"AV 2 NO 46, SAN PEDRO DE LOS PINOS, BENITO JUAREZ",19.3930105,-99.1838093,"19.3930105,-99.1838093"
764,Primaria,COLEGIO DEL BOSQUE,MATUTINO,BOSQUE DE HUIZACHES NUM. 3,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,Particular,"BOSQUE DE HUIZACHES NUM. 3, BOSQUES DE LAS LOMAS, CUAJIMALPA DE MORELOS",19.3889883,-99.2577837,"19.3889883,-99.2577837"
765,Primaria,10 DE MAYO,MATUTINO,CALLE 17 NUM 220,PRO  HOGAR,AZCAPOTZALCO,Particular,"CALLE 17 NUM 220, PRO  HOGAR, AZCAPOTZALCO",19.4747641,-99.1542654,"19.4747641,-99.1542654"
766,Primaria,JUAN RAMON JIMENEZ,MATUTINO,AV ACUEDUCTO NO. 6 7 8,SAN PEDRO ZACATENCO,GUSTAVO A. MADERO,Particular,"AV ACUEDUCTO NO. 6 7 8, SAN PEDRO ZACATENCO, GUSTAVO A. MADERO",19.5073378,-99.1221931,"19.5073378,-99.1221931"
767,Primaria,"""AMADO NERVO""",MATUTINO,CALLE 7 No. 272,AGRICOLA PANTITLAN,IZTACALCO,Particular,"CALLE 7 No. 272, AGRICOLA PANTITLAN, IZTACALCO",19.4114763,-99.0571564,"19.4114763,-99.0571564"
768,Primaria,WILLIAM JAMES,MATUTINO,VAN DICK No. 110,SANTA MARIA NONOALCO,ALVARO OBREGON,Particular,"VAN DICK No. 110, SANTA MARIA NONOALCO, ALVARO OBREGON",19.3790286,-99.192685,"19.3790286,-99.192685"
769,Primaria,"""COLEGIO PRINCETON DEL SUR""",MATUTINO,AV DE LAS FUENTES NUM 218,JARDINES DEL PEDREGAL,ALVARO OBREGON,Particular,"AV DE LAS FUENTES NUM 218, JARDINES DEL PEDREGAL, ALVARO OBREGON",19.3266388,-99.2056395,"19.3266388,-99.2056395"
770,Primaria,COLEGIO ALAMOS,MATUTINO,TOLEDO 134,ALAMOS,BENITO JUAREZ,Particular,"TOLEDO 134, ALAMOS, BENITO JUAREZ",19.3960001,-99.1405888,"19.3960001,-99.1405888"
771,Primaria,TECELTICAN,MATUTINO,CALLE SEIS S/N MANZANA 167 LOTE 59,TEPEPAN,XOCHIMILCO,Particular,"CALLE SEIS S/N MANZANA 167 LOTE 59, TEPEPAN, XOCHIMILCO",19.2346997,-99.0965819,"19.2346997,-99.0965819"
772,Primaria,ESCUELA CONTINENTAL,MATUTINO,ALGODONALES NO 56,RINCONADA COAPA,TLALPAN,Particular,"ALGODONALES NO 56, RINCONADA COAPA, TLALPAN",19.3002088,-99.1201524,"19.3002088,-99.1201524"
773,Primaria,BERNAL DIAZ DEL CASTILLO,MATUTINO,PLAYA REGATAS No. 313,REFORMA IZTACCIHUATL NORTE,IZTACALCO,Particular,"PLAYA REGATAS No. 313, REFORMA IZTACCIHUATL NORTE, IZTACALCO",19.3869312,-99.1289945,"19.3869312,-99.1289945"
774,Primaria,COLEGIO MAKARENKO,MATUTINO,CALZADA MISTERIOS NUM 709,INDUSTRIAL,GUSTAVO A. MADERO,Particular,"CALZADA MISTERIOS NUM 709, INDUSTRIAL, GUSTAVO A. MADERO",19.478878,-99.1206481,"19.478878,-99.1206481"
775,Primaria,JOSEFINA MARIA VALENCIA,MATUTINO,AV MORELOS NO 133,SANTA ISABEL TOLA,GUSTAVO A. MADERO,Particular,"AV MORELOS NO 133, SANTA ISABEL TOLA, GUSTAVO A. MADERO",19.5126382,-99.0886819,"19.5126382,-99.0886819"
776,Primaria,INSTITUTO VILLA DEL SUR,MATUTINO,14 DE JULIO NO 38,HUICHAPAN,XOCHIMILCO,Particular,"14 DE JULIO NO 38, HUICHAPAN, XOCHIMILCO",19.2634593,-99.1180437,"19.2634593,-99.1180437"
777,Primaria,COLEGIO CARMEL,MATUTINO,RANCHO ESTANZUELA No. 130,HACIENDAS DE COYOACAN,COYOACAN,Particular,"RANCHO ESTANZUELA No. 130, HACIENDAS DE COYOACAN, COYOACAN",19.3043644,-99.1109678,"19.3043644,-99.1109678"
778,Primaria,RENE DESCARTES,MATUTINO,VIVEROS NO. 33,SANTA MARIA TOMATLAN,IZTAPALAPA,Particular,"VIVEROS NO. 33, SANTA MARIA TOMATLAN, IZTAPALAPA",19.3220183,-99.0984107,"19.3220183,-99.0984107"
779,Primaria,REED WALTER,MATUTINO,PENSAMIENTO MZA 44 LOTE 35,JUAN GONZALEZ ROMERO,GUSTAVO A. MADERO,Particular,"PENSAMIENTO MZA 44 LOTE 35, JUAN GONZALEZ ROMERO, GUSTAVO A. MADERO",19.5056089,-99.0895959,"19.5056089,-99.0895959"
780,Primaria,LA PAZ DEL MUNDO PRIMARIA,MATUTINO,NORTE 25 No. 60,MOCTEZUMA 2A SECCION,VENUSTIANO CARRANZA,Particular,"NORTE 25 No. 60, MOCTEZUMA 2A SECCION, VENUSTIANO CARRANZA",19.4340706,-99.0985823,"19.4340706,-99.0985823"
781,Primaria,SARMIENTOCO ESCUELA BRITANICA AMERICANA,MATUTINO,INSURGENTES SUR NO 4040,TLALPAN,TLALPAN,Particular,"INSURGENTES SUR NO 4040, TLALPAN, TLALPAN",19.2867752,-99.1750243,"19.2867752,-99.1750243"
782,Primaria,LICEO EMPERADORES AZTECAS,MATUTINO,MANUEL ACUÑA NO. 114,JACARANDAS,IZTAPALAPA,Particular,"MANUEL ACUÑA NO. 114, JACARANDAS, IZTAPALAPA",19.3472733,-99.0528716,"19.3472733,-99.0528716"
783,Primaria,MAHATMA GANDHI,MATUTINO,EJIDO SAN LORENZO TEZONCO No. 184,SAN FRANCISCO CULHUACAN,COYOACAN,Particular,"EJIDO SAN LORENZO TEZONCO No. 184, SAN FRANCISCO CULHUACAN, COYOACAN",19.3328007,-99.1219458,"19.3328007,-99.1219458"
784,Primaria,COLEGIO ANDRÉS OSUNA,MATUTINO,BIOGRAFOS NO. 23,EL SIFON,IZTAPALAPA,Particular,"BIOGRAFOS NO. 23, EL SIFON, IZTAPALAPA",19.371045,-99.109075,"19.371045,-99.109075"
785,Primaria,COLEGIO BELFORT,MATUTINO,ESCOLLO NUM. 225,LAS AGUILAS AMPLIACION,ALVARO OBREGON,Particular,"ESCOLLO NUM. 225, LAS AGUILAS AMPLIACION, ALVARO OBREGON",19.3520883,-99.2201462,"19.3520883,-99.2201462"
786,Primaria,TOMAS MORO,MATUTINO,MAGUEY No. 64,SAN JOSE DE LOS CEDROS,CUAJIMALPA DE MORELOS,Particular,"MAGUEY No. 64, SAN JOSE DE LOS CEDROS, CUAJIMALPA DE MORELOS",19.3626419,-99.2909804,"19.3626419,-99.2909804"
787,Primaria,DECROLY,MATUTINO,ZACATECAS 88,ROMA NORTE,CUAUHTEMOC,Particular,"ZACATECAS 88, ROMA NORTE, CUAUHTEMOC",19.4158314,-99.1583504,"19.4158314,-99.1583504"
788,Primaria,ATLAPULCO,MATUTINO,AV MEXICO ORIENTE NO. 48,SAN GREGORIO ATLAPULCO,XOCHIMILCO,Particular,"AV MEXICO ORIENTE NO. 48, SAN GREGORIO ATLAPULCO, XOCHIMILCO",19.2529216,-99.0533248,"19.2529216,-99.0533248"
789,Primaria,AMOS COMENIO,MATUTINO,AVENIDA ANDRÉS MOLINA ENRÍQUEZ No. 4337,VIADUCTO PIEDAD,IZTACALCO,Particular,"AVENIDA ANDRÉS MOLINA ENRÍQUEZ No. 4337, VIADUCTO PIEDAD, IZTACALCO",19.4021645,-99.1291731,"19.4021645,-99.1291731"
790,Primaria,BUCKINGHAM,MATUTINO,PETEN NO 297,NARVARTE,BENITO JUAREZ,Particular,"PETEN NO 297, NARVARTE, BENITO JUAREZ",19.3875303,-99.1533896,"19.3875303,-99.1533896"
791,Primaria,COLEGIO AXAYACATL,MATUTINO,AV. CIRCUNVALACION No. 443,CUCHILLA PANTITLAN,VENUSTIANO CARRANZA,Particular,"AV. CIRCUNVALACION No. 443, CUCHILLA PANTITLAN, VENUSTIANO CARRANZA",19.4225546,-99.0588015,"19.4225546,-99.0588015"
792,Primaria,CENTRO EDUCATIVO EXEA,MATUTINO,EJE 10 SUR No. 49,LOS REYES,COYOACAN,Particular,"EJE 10 SUR No. 49, LOS REYES, COYOACAN",19.3353498,-99.1604262,"19.3353498,-99.1604262"
793,Primaria,"""FRIDA KAHLO""",MATUTINO,PATRIA NO 357,LA LAGUNA TICOMAN,GUSTAVO A. MADERO,Particular,"PATRIA NO 357, LA LAGUNA TICOMAN, GUSTAVO A. MADERO",19.5144896,-99.1312393,"19.5144896,-99.1312393"
794,Primaria,BIK'IT,MATUTINO,AV. RÍO SOTO LA MARINA NO. 60,PASEOS DE CHURUBUSCO,IZTAPALAPA,Particular,"AV. RÍO SOTO LA MARINA NO. 60, PASEOS DE CHURUBUSCO, IZTAPALAPA",19.3862053,-99.0868028,"19.3862053,-99.0868028"
795,Primaria,COLEGIO DE LAS AMERICAS DE ARAGON,MATUTINO,AV 608 NO 327,SAN JUAN DE ARAGON,GUSTAVO A. MADERO,Particular,"AV 608 NO 327, SAN JUAN DE ARAGON, GUSTAVO A. MADERO",19.4607842,-99.0635045,"19.4607842,-99.0635045"
796,Primaria,OLOF PALME,MATUTINO,UNIDAD No. 35,EJIDOS DE HUIPULCO,TLALPAN,Particular,"UNIDAD No. 35, EJIDOS DE HUIPULCO, TLALPAN",19.2904849,-99.1478631,"19.2904849,-99.1478631"
797,Primaria,NIÑOS DE MÉXICO,MATUTINO,ZACATECAS N. 154 Y 146,ROMA NORTE,CUAUHTEMOC,Particular,"ZACATECAS N. 154 Y 146, ROMA NORTE, CUAUHTEMOC",19.4152837,-99.1609885,"19.4152837,-99.1609885"
798,Primaria,COLEGIO WALTER C. BUCHANAN,MATUTINO,HOLBEIN NUM 61,SAN JUAN,BENITO JUAREZ,Particular,"HOLBEIN NUM 61, SAN JUAN, BENITO JUAREZ",19.3806563,-99.1835576,"19.3806563,-99.1835576"
799,Primaria,ANTONIO MACHADO Y RUIZ,MATUTINO,RETORNO 807 No. 25,CENTINELA,COYOACAN,Particular,"RETORNO 807 No. 25, CENTINELA, COYOACAN",19.3362106,-99.1376935,"19.3362106,-99.1376935"
800,Primaria,BONAMPAK,MATUTINO,RIO DE SAN JAVIER NO 262,ACUEDUCTO DE GUADALUPE,GUSTAVO A. MADERO,Particular,"RIO DE SAN JAVIER NO 262, ACUEDUCTO DE GUADALUPE, GUSTAVO A. MADERO",19.5265236,-99.1477422,"19.5265236,-99.1477422"
801,Primaria,INSTITUTO ISAAC SABA MASRI,MATUTINO,LAGO BANGUEOLO 36 B,GRANADA,MIGUEL HIDALGO,Particular,"LAGO BANGUEOLO 36 B, GRANADA, MIGUEL HIDALGO",19.4387883,-99.1920852,"19.4387883,-99.1920852"
802,Primaria,INSTITUTO VIENA,MATUTINO,MANUEL NAVARRETE # 27,ALGARIN,CUAUHTEMOC,Particular,"MANUEL NAVARRETE # 27, ALGARIN, CUAUHTEMOC",19.4059502,-99.1434317,"19.4059502,-99.1434317"
803,Primaria,INSTITUTO CUMBRES BOSQUES,MATUTINO,PASEO DE LOS AHUEHUETES NORTE 1251,LOMAS DE CHAMIZAL,CUAJIMALPA DE MORELOS,Particular,"PASEO DE LOS AHUEHUETES NORTE 1251, LOMAS DE CHAMIZAL, CUAJIMALPA DE MORELOS",19.401021,-99.2557803,"19.401021,-99.2557803"
804,Primaria,COLEGIO PALMERSTON,MATUTINO,RANCHO CAMICHINES NUM. 19,NUEVA ORIENTAL,TLALPAN,Particular,"RANCHO CAMICHINES NUM. 19, NUEVA ORIENTAL, TLALPAN",19.2970108,-99.1293371,"19.2970108,-99.1293371"
805,Primaria,"""COLEGIO REIMS""",MATUTINO,CAFETALES NUM 239,RINCONADA COAPA,TLALPAN,Particular,"CAFETALES NUM 239, RINCONADA COAPA, TLALPAN",19.292886,-99.1150348,"19.292886,-99.1150348"
806,Primaria,INSTITUTO CULTURAL DERECHOS HUMANOS,MATUTINO,EMILIO N. ACOSTA NO. 62,SANTA MARTHA ACATITLA,IZTAPALAPA,Particular,"EMILIO N. ACOSTA NO. 62, SANTA MARTHA ACATITLA, IZTAPALAPA",19.3805157,-99.0216081,"19.3805157,-99.0216081"
807,Primaria,IVAN PETROVICH PAVLOV,MATUTINO,AV MANI MANZ 146 LOTE 11,PEDREGAL DE SAN NICOLAS,TLALPAN,Particular,"AV MANI MANZ 146 LOTE 11, PEDREGAL DE SAN NICOLAS, TLALPAN",19.2912899,-99.2379365,"19.2912899,-99.2379365"
808,Primaria,COLEGIO QUETZAL,MATUTINO,AV. SUR 20 No.315,AGRICOLA ORIENTAL,IZTACALCO,Particular,"AV. SUR 20 No.315, AGRICOLA ORIENTAL, IZTACALCO",19.3917497,-99.0731388,"19.3917497,-99.0731388"
809,Primaria,MONTE ROSA,MATUTINO,GENARO GARCÍA No. 125,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"GENARO GARCÍA No. 125, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4156619,-99.1070917,"19.4156619,-99.1070917"
810,Primaria,INSTITUTO KAPTA,MATUTINO,EMILIANO ZAPATA 366,SANTA CRUZ ATOYAC,BENITO JUAREZ,Particular,"EMILIANO ZAPATA 366, SANTA CRUZ ATOYAC, BENITO JUAREZ",19.3674439,-99.1599079,"19.3674439,-99.1599079"
811,Primaria,CUICATL,MATUTINO,AV CENTENARIO NUM 2057,VILLA OBREGON,ALVARO OBREGON,Particular,"AV CENTENARIO NUM 2057, VILLA OBREGON, ALVARO OBREGON",19.3561274,-99.2397352,"19.3561274,-99.2397352"
812,Primaria,ANTOINE DE SAINT EXUPERY,MATUTINO,BALBANERA NO. 29,SAN LORENZO XICOTENCATL,IZTAPALAPA,Particular,"BALBANERA NO. 29, SAN LORENZO XICOTENCATL, IZTAPALAPA",19.3834199,-99.0297947,"19.3834199,-99.0297947"
813,Primaria,COLEGIO MALINALLI,MATUTINO,CALLE 515 NO 236,SAN JUAN DE ARAGON,GUSTAVO A. MADERO,Particular,"CALLE 515 NO 236, SAN JUAN DE ARAGON, GUSTAVO A. MADERO",19.4646001,-99.0910776,"19.4646001,-99.0910776"
814,Primaria,CARLOS PELLICER CAMARA,MATUTINO,EZEQUIEL MONTES 26,TABACALERA,CUAUHTEMOC,Particular,"EZEQUIEL MONTES 26, TABACALERA, CUAUHTEMOC",19.4385822,-99.155453,"19.4385822,-99.155453"
815,Primaria,COLEGIO SERAPIO RENDÓN,MATUTINO,GUINEA No. 41,ROMERO RUBIO,VENUSTIANO CARRANZA,Particular,"GUINEA No. 41, ROMERO RUBIO, VENUSTIANO CARRANZA",19.4412961,-99.1007232,"19.4412961,-99.1007232"
816,Primaria,COLEGIO NASHVILLE,MATUTINO,CALLE 667 NOs 6 Y 8,SAN JUAN DE ARAGON,GUSTAVO A. MADERO,Particular,"CALLE 667 NOs 6 Y 8, SAN JUAN DE ARAGON, GUSTAVO A. MADERO",19.4521964,-99.0581471,"19.4521964,-99.0581471"
817,Primaria,MALINALI,MATUTINO,MARIANO ESCOBEDO NO 8,SAN MIGUEL AJUSCO,TLALPAN,Particular,"MARIANO ESCOBEDO NO 8, SAN MIGUEL AJUSCO, TLALPAN",19.2240738,-99.2007917,"19.2240738,-99.2007917"
818,Primaria,"""COLEGIO GRECO-LATINO""",MATUTINO,"CDA. ""D"" FRANCISCO JAVIER MINA MZ. 8 LT. 21 Y 22  NO  5",LA ASUNCION,TLAHUAC,Particular,"CDA. ""D"" FRANCISCO JAVIER MINA MZ. 8 LT. 21 Y 22  NO  5, LA ASUNCION, TLAHUAC",19.2990233,-99.0436467,"19.2990233,-99.0436467"
819,Primaria,PRIMARIA ALHER ACUEDUCTO,MATUTINO,LA CIMA NO 9,ACUEDUCTO DE GUADALUPE,GUSTAVO A. MADERO,Particular,"LA CIMA NO 9, ACUEDUCTO DE GUADALUPE, GUSTAVO A. MADERO",19.5241517,-99.1459396,"19.5241517,-99.1459396"
820,Primaria,WESTHILL INSTITUTE,MATUTINO,MONTE CARPATOS 940,LOMAS DE CHAPULTEPEC V,MIGUEL HIDALGO,Particular,"MONTE CARPATOS 940, LOMAS DE CHAPULTEPEC V, MIGUEL HIDALGO",19.4072132,-99.2213919,"19.4072132,-99.2213919"
821,Primaria,CENTRO EDUCATIVO DIDASCALOS,MATUTINO,BILBAO NO. 853,SAN NICOLAS TOLENTINO,IZTAPALAPA,Particular,"BILBAO NO. 853, SAN NICOLAS TOLENTINO, IZTAPALAPA",19.3277566,-99.0728518,"19.3277566,-99.0728518"
822,Primaria,COLEGIO LA FAYETTE,MATUTINO,TRUCHA No. 47,CARACOL,VENUSTIANO CARRANZA,Particular,"TRUCHA No. 47, CARACOL, VENUSTIANO CARRANZA",19.4268324,-99.0714715,"19.4268324,-99.0714715"
823,Primaria,COAHUILA,MATUTINO,AV COAHUILA NO 75,CUAJIMALPA,CUAJIMALPA DE MORELOS,Particular,"AV COAHUILA NO 75, CUAJIMALPA, CUAJIMALPA DE MORELOS",19.3572011,-99.293439,"19.3572011,-99.293439"
824,Primaria,DE RUAN,MATUTINO,16 DE SEPTIEMBRE No. 133,SAN ANDRES TOTOLTEPEC,TLALPAN,Particular,"16 DE SEPTIEMBRE No. 133, SAN ANDRES TOTOLTEPEC, TLALPAN",19.2514528,-99.1721759,"19.2514528,-99.1721759"
825,Primaria,COLEGIO CHIARAVALLE,MATUTINO,CERRO SAN FRANCISCO No. 295,CAMPESTRE CHURUBUSCO,COYOACAN,Particular,"CERRO SAN FRANCISCO No. 295, CAMPESTRE CHURUBUSCO, COYOACAN",19.3433162,-99.1324483,"19.3433162,-99.1324483"
826,Primaria,COLEGIO RENACIMIENTO DEL SUR,MATUTINO,CARR XOCHIMILCO TULYEHUALCO 694,SANTA MARIA NATIVITAS,XOCHIMILCO,Particular,"CARR XOCHIMILCO TULYEHUALCO 694, SANTA MARIA NATIVITAS, XOCHIMILCO",19.2462522,-99.0779414,"19.2462522,-99.0779414"
827,Primaria,CIGADIM,MATUTINO,AV CINCO DE MAYO NUM 117,SAN PEDRO MARTIR,TLALPAN,Particular,"AV CINCO DE MAYO NUM 117, SAN PEDRO MARTIR, TLALPAN",19.2674514,-99.1728025,"19.2674514,-99.1728025"
828,Primaria,MONTESSORI DE SAN JOSÉ INSURGENTES,MATUTINO,FLAMENCOS NUM. 14,SAN JOSE INSURGENTES,BENITO JUAREZ,Particular,"FLAMENCOS NUM. 14, SAN JOSE INSURGENTES, BENITO JUAREZ",19.3694224,-99.184227,"19.3694224,-99.184227"
829,Primaria,ERNESTO RUTHERFORD,MATUTINO,JUSTINA NO. 89,SAN LORENZO XICOTENCATL,IZTAPALAPA,Particular,"JUSTINA NO. 89, SAN LORENZO XICOTENCATL, IZTAPALAPA",19.3846403,-99.0273694,"19.3846403,-99.0273694"
830,Primaria,MARTÍN LUIS GUZMAN,MATUTINO,NORTE 84-A NUM 4705,MALINCHE,GUSTAVO A. MADERO,Particular,"NORTE 84-A NUM 4705, MALINCHE, GUSTAVO A. MADERO",19.4574041,-99.1033475,"19.4574041,-99.1033475"
831,Primaria,JOSÉ MARIA LICEAGA,MATUTINO,SAN ANTONIO ABAD NO. 220 - B,VISTA ALEGRE,CUAUHTEMOC,Particular,"SAN ANTONIO ABAD NO. 220 - B, VISTA ALEGRE, CUAUHTEMOC",19.4109224,-99.1351331,"19.4109224,-99.1351331"
832,Primaria,JULIO TORRI,MATUTINO,QUETZAL NO. 28,EL PARAISO,IZTAPALAPA,Particular,"QUETZAL NO. 28, EL PARAISO, IZTAPALAPA",19.3742956,-99.0340852,"19.3742956,-99.0340852"
833,Primaria,COLEGIO ADA LOVELACE DE MÉXICO,MATUTINO,CALLE SIETE No. 105,ESPARTACO,COYOACAN,Particular,"CALLE SIETE No. 105, ESPARTACO, COYOACAN",19.3173047,-99.1357429,"19.3173047,-99.1357429"
834,Primaria,STANFORD,MATUTINO,RETORNO 35 No. 23,AVANTE,COYOACAN,Particular,"RETORNO 35 No. 23, AVANTE, COYOACAN",19.3281856,-99.1325872,"19.3281856,-99.1325872"
835,Primaria,COLEGIO FRANCISCO BACON,MATUTINO,AV TLAHUAC NO 7096,OJO DE AGUA,TLAHUAC,Particular,"AV TLAHUAC NO 7096, OJO DE AGUA, TLAHUAC",19.2922938,-99.017179,"19.2922938,-99.017179"
836,Primaria,CAPUTZIHIL,MATUTINO,SUR 26 B No. 19,AGRICOLA ORIENTAL,IZTACALCO,Particular,"SUR 26 B No. 19, AGRICOLA ORIENTAL, IZTACALCO",19.385518,-99.0681571,"19.385518,-99.0681571"
837,Primaria,JESUS SOTELO INCLAN,MATUTINO,CARRETERA SAN PABLO NUM 920,SAN ANDRES AHUAYUCAN,XOCHIMILCO,Particular,"CARRETERA SAN PABLO NUM 920, SAN ANDRES AHUAYUCAN, XOCHIMILCO",19.2395037,-99.1136295,"19.2395037,-99.1136295"
838,Primaria,COLEGIO WATSON Y CRICK,MATUTINO,SUR 25 MZ. 53 LT. 551,LEYES DE REFORMA,IZTAPALAPA,Particular,"SUR 25 MZ. 53 LT. 551, LEYES DE REFORMA, IZTAPALAPA",19.3636352,-99.0687706,"19.3636352,-99.0687706"
839,Primaria,CENTRO DE EDUCACIÓN VILLA,MATUTINO,UNION NO 281,TEPEYAC INSURGENTES,GUSTAVO A. MADERO,Particular,"UNION NO 281, TEPEYAC INSURGENTES, GUSTAVO A. MADERO",19.4833949,-99.1212868,"19.4833949,-99.1212868"
840,Primaria,LICEO CULTURAL MODERNO,MATUTINO,PALACIO NO. 71,LA ASUNCION,IZTAPALAPA,Particular,"PALACIO NO. 71, LA ASUNCION, IZTAPALAPA",19.3635816,-99.0931068,"19.3635816,-99.0931068"
841,Primaria,INSTITUTO HERMANOS GALEANA,MATUTINO,VILLA CASTIN MZ. 10-A LT. 1 SECCIÓN C,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,Particular,"VILLA CASTIN MZ. 10-A LT. 1 SECCIÓN C, DESARROLLO URBANO QUETZALCOATL, IZTAPALAPA",19.3319737,-99.0405221,"19.3319737,-99.0405221"
842,Primaria,INSTITUTO VALLE,MATUTINO,CALLE 16 NO. 8,LEYES DE REFORMA,IZTAPALAPA,Particular,"CALLE 16 NO. 8, LEYES DE REFORMA, IZTAPALAPA",19.3786111,-99.0766667,"19.3786111,-99.0766667"
843,Primaria,COLEGIO GAMA,MATUTINO,CORRESPONDENCIA NUM 54,POSTAL,BENITO JUAREZ,Particular,"CORRESPONDENCIA NUM 54, POSTAL, BENITO JUAREZ",19.3920189,-99.1405458,"19.3920189,-99.1405458"
844,Primaria,LICEO ALEXANDER DUL S C,MATUTINO,AZCAPOTZALCO NO 11,MERCED GOMEZ,ALVARO OBREGON,Particular,"AZCAPOTZALCO NO 11, MERCED GOMEZ, ALVARO OBREGON",19.36571,-99.2000512,"19.36571,-99.2000512"
845,Primaria,INSTITUTO DE DESARROLLO INFANTIL ATENEA,MATUTINO,POCITO 27,POPOTLA,MIGUEL HIDALGO,Particular,"POCITO 27, POPOTLA, MIGUEL HIDALGO",19.4521692,-99.1831994,"19.4521692,-99.1831994"
846,Primaria,COLEGIO TEOTIHUACAN,MATUTINO,ORIENTE 251-B No. 223,AGRICOLA ORIENTAL,IZTACALCO,Particular,"ORIENTE 251-B No. 223, AGRICOLA ORIENTAL, IZTACALCO",19.3937894,-99.0660857,"19.3937894,-99.0660857"
847,Primaria,INSTITUTO MESOAMERICA,MATUTINO,2 DE ABRIL NO 367,SANTA CRUZ ACALPIXCA,XOCHIMILCO,Particular,"2 DE ABRIL NO 367, SANTA CRUZ ACALPIXCA, XOCHIMILCO",19.2461843,-99.0738132,"19.2461843,-99.0738132"
848,Primaria,CENTRO CULTURAL HAIM WEIZMANN,MATUTINO,Avenida Lázaro Cárdenas Eje Central 509,PORTALES,BENITO JUAREZ,Particular,"Avenida Lázaro Cárdenas Eje Central 509, PORTALES, BENITO JUAREZ",19.3675528,-99.1502072,"19.3675528,-99.1502072"
849,Primaria,COLEGIO D' ALEMBERT,MATUTINO,PIRINEOS NUM 103,PORTALES,BENITO JUAREZ,Particular,"PIRINEOS NUM 103, PORTALES, BENITO JUAREZ",19.3624165,-99.1475409,"19.3624165,-99.1475409"
850,Primaria,INSTITUTO AMERICANO BILINGÜE JOHN F. KENNEDY,MATUTINO,DR ENRIQUE GONZALEZ MARTINEZ,SANTA MARIA LA RIBERA,CUAUHTEMOC,Particular,"DR ENRIQUE GONZALEZ MARTINEZ, SANTA MARIA LA RIBERA, CUAUHTEMOC",19.4472515,-99.1554515,"19.4472515,-99.1554515"
851,Primaria,COLEGIO INGLES DURKHEIM,MATUTINO,INGENIEROS MILITARES NO 91,LOMAS DE SOTELO,MIGUEL HIDALGO,Particular,"INGENIEROS MILITARES NO 91, LOMAS DE SOTELO, MIGUEL HIDALGO",19.4478583,-99.2168391,"19.4478583,-99.2168391"
852,Primaria,INSTITUTO EDUCATIVO LIBERTAD,MATUTINO,FRANCISCO JAVIER MINA NO. 66,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,Particular,"FRANCISCO JAVIER MINA NO. 66, SANTA CRUZ MEYEHUALCO, IZTAPALAPA",19.341393,-99.037391,"19.341393,-99.037391"
853,Primaria,INSTITUTO GAMUNDI,MATUTINO,AV JOYAS NO 3121,TRES ESTRELLAS,GUSTAVO A. MADERO,Particular,"AV JOYAS NO 3121, TRES ESTRELLAS, GUSTAVO A. MADERO",19.4727621,-99.1098243,"19.4727621,-99.1098243"
854,Primaria,WILFRIDO MASSIEU,MATUTINO,AV. WILFRIDO MASSIEU 358,LINDAVISTA,GUSTAVO A. MADERO,Particular,"AV. WILFRIDO MASSIEU 358, LINDAVISTA, GUSTAVO A. MADERO",19.494804,-99.1362544,"19.494804,-99.1362544"
855,Primaria,INSTITUTO MÉXICO CONTEMPORANEO,MATUTINO,JOSE MARIA AGREDA Y SANCHEZ 298,TRANSITO,CUAUHTEMOC,Particular,"JOSE MARIA AGREDA Y SANCHEZ 298, TRANSITO, CUAUHTEMOC",19.4158133,-99.1286021,"19.4158133,-99.1286021"
856,Primaria,MARGARITA MAZA DE JUÁREZ,MATUTINO,NORTE 3A NO 4621,DEFENSORES DE LA REPUBLICA,GUSTAVO A. MADERO,Particular,"NORTE 3A NO 4621, DEFENSORES DE LA REPUBLICA, GUSTAVO A. MADERO",19.4794298,-99.1420087,"19.4794298,-99.1420087"
857,Primaria,COLEGIO JOSÉ VASCONCELOS,MATUTINO,PUERTO VERACRUZ NUM 11,PILOTO ADOLFO LOPEZ MATEOS,ALVARO OBREGON,Particular,"PUERTO VERACRUZ NUM 11, PILOTO ADOLFO LOPEZ MATEOS, ALVARO OBREGON",19.3700148,-99.2331158,"19.3700148,-99.2331158"
858,Primaria,HERMILO ZAVALZA DEL VALLE,MATUTINO,LA PALMA NUMERO 72,TIERRA NUEVA,XOCHIMILCO,Particular,"LA PALMA NUMERO 72, TIERRA NUEVA, XOCHIMILCO",19.2664257,-99.1205427,"19.2664257,-99.1205427"
